user_id,item_id,category_id,hist_item_ids,label
23,147,3,72|66|43|194|134|35|174,0
76,73,2,186|57|22|186|186|71|17|156|22|17,1
57,131,6,108|130|166|85|195|90,0
230,174,7,80|173|124|57|66|156|36|23|154|58|154|107,0
434,171,1,200|2|55|4,0
179,5,9,18|124|89|5|100|89|124|94,1
4,27,9,80|173|38|77|152|25|65,0
390,104,8,176|119|23|46|61|130|87|173|60|124|153|197|50,1
272,83,9,124|83|102|5|92|5|102|165|100|145|36|165|92|100|124,1
306,131,6,97|23|19|5|134|84|174|141|29|21|74|185|10,1
207,198,4,99|105|55|142|197|42|51|26|146|93|57,1
239,137,1,6|68|44|32,0
374,104,8,74|141|130|199|200|49|2|55|176|163|20,0
81,197,2,127|111|185|116|101|61|18|176|166|33|141|73,0
422,39,7,165|167|98|119|16,0
332,159,8,159|106|106|88|111|12|85|61|172|12|105|15|159|159|41,1
486,146,1,41,0
435,87,4,37|3|80|91,0
312,129,7,84|155|161|79|191|183|190|59|155|25|25|192|39|183|97,1
152,145,9,111|58|117|28|96|110|112|90,0
142,44,1,171|171|171|116|9|132|132|44|169|169,1
166,36,9,31|90|125|66,0
352,130,6,11|14|138|35|36|196|45|110|41|25|1|4|95|87|8,0
286,199,10,184|151|63|170|93|41|169|111|161|91|26,1
332,84,7,190|25|25|192|122|98|39|74|136|174|191|97,1
228,88,8,129|163|188|69|79|175|139|55|138,0
79,199,10,8,1
331,8,3,141|16,0
359,189,4,21|76|189|189|200|76|76|21|67|67|93|93|196|189|187,1
365,49,8,109|61|58|50|106|58|58,1
119,105,8,127|176|61|111|49|159|50|41|14|134|42|134|13|85,1
214,15,8,70|41|41|104|61|172,1
32,39,7,69|12|102|70|30|84|90|38|109|150|54|194|123,1
384,68,1,161|12|122|155|83|33|64|81|184|25|69,0
443,182,5,154|30|4|69|26|54,1
320,4,5,69|54|108|19,1
263,89,9,94|150|27|150|34|36|92|5|47,1
408,185,5,109|127|198|82,0
33,65,4,97|185|166|102|33|88|136|55,0
43,114,6,28|10|128|33|112|128|10|10|114|179|10|133,1
38,94,9,155|132,0
327,200,4,184|80|194|191|174|33|64|143|150|71|28|28|137|91,1
246,151,3,118|95|77|38|188,1
94,136,7,122|98|39|48|97|7|79|98|98|174|192|155|7,1
205,92,9,36|104|42|137|173|102|78,0
471,6,1,145,0
251,181,2,99|71|99|156|82|167|197|82|71,1
202,195,1,149|171|35|126|9|55|6,0
342,36,9,148|18|83|5|145,1
62,4,5,130|55|139|86|55|79|2|61|119|28|24|132|86|28,0
18,41,8,111|49|14|159|13|14,1
475,138,4,111|56|162|102|25|178|57|55|188|156,0
456,24,8,59|42|89|184|128|70|87|106|49,0
122,117,2,104|159|45|115|137|65|78|178|73|120|30,0
381,121,7,79|25|183|183|25|25,1
348,129,7,199|57|95|89|105|54|136|139|41|97|12|45|198|102|125,0
445,143,5,179|36|177|176|29|143|198|115,0
257,25,7,137|160|25|44,0
233,182,5,13|163|75|150|24|134|118|185|21|82|198|78|132|33|146,0
138,133,6,170|44|132|97|65|144|73|58,0
433,126,1,158|97|127|130|31|157|73|176|145|197,0
316,80,10,50|120|126|197|187|107|111|161|10|120|95|157|161,0
328,117,2,119|57|181|197,1
470,48,7,172|17|73|135|143|45|32,0
33,98,7,49|69|2|3|75|4|64|117|7,0
287,126,1,15|138|175|184|117|83|83|12|94|103|42|154|163,0
54,183,7,45|160|33|49|62|40|67|121|127|111|38|41,1
460,91,9,37,1
352,133,6,184|34|192|95|200|71|114|124|68,0
110,53,5,188|9|131|88|131|155|138|131|169|141|163|81,1
307,107,7,48|161,1
99,172,8,99|121|192|88|120|184|75|168,0
234,126,1,132|149|86|86|55,1
259,6,1,6|9,1
24,62,4,74|180|154|39|113|177|191|153|26|49,0
88,64,5,80|31|200|120|46|162|167|194|32,0
404,46,5,85|155|25|108|164|110|55|12|110|141|110|196|121|102,1
28,145,9,87|29|43,0
461,197,2,78|56|49|101|76|59|83|69|46|91,0
299,197,2,45|95|30|22|70|183|144|169|35|83,0
291,72,5,19,0
207,198,4,193|67|193|87|21|189|193,1
172,24,8,3|138|181|129|122|166|195|173|47|113|164|59|136|5|176,0
308,44,1,165|58|116|102|138|168|70,0
86,151,3,31|31|8|153|38|141|151|147|188|8|96|118,1
280,62,4,87|160,1
277,129,7,157|184|102|196|37|60|187,0
88,67,4,200|135|135|43|65|21|196|65,0
357,125,6,113,0
130,67,4,193|189|135|166|196,1
26,132,1,18|131|44,1
178,1,8,65|62|92|16|61|196|199,0
251,26,5,75|54|154|90|69|54|154|53|26|175|64|123|143|164,0
313,189,4,179,0
25,121,7,195,0
265,111,8,49|135|69|11|25|174,1
365,107,7,179|149|122|42|137|149|25,0
60,177,2,195|54,0
173,42,8,139|35|167|35|60|92|75|35|129,1
10,67,4,149|15|180|91|174|50|29|193|153|183|64|81|116|90,0
305,8,3,59|100|21|69|113|175,1
50,86,1,188|28|11|1|72|39|19|48,0
10,184,5,82|153|143|119,1
314,80,10,128|113,1
487,59,7,62|198,0
231,9,1,110|21|140|165|19|96|132|13,0
20,161,7,161|192|122|84|97|174|97,1
496,131,6,118|175|178|167|74,1
366,66,10,194|45|140|140|199|152|194|144|180|180|180|80|66|199,1
379,186,2,114|147|153|192|66|61|194|198|36|76|190,1
100,36,9,172|62|101|122|148|67|127|90|109|173|79|134,0
495,117,2,199|64|53|167|19,0
37,123,5,146|33|3|72|127|8|200|118|59|193|37|192,0
141,199,10,58|128|139|70,0
271,9,1,184|153,1
165,159,8,50|12|50|14|85|14|172|104|41|172,1
74,69,5,162|54|53|75|29|72|69|54|162,1
361,134,8,166|175|68|140|9,0
355,117,2,60|140|145|151|150|26|134|153|41|96|183|83|151,0
314,131,6,158|128|125|56|112|128|78|56|133|112|128|10,1
39,160,10,80|199|60|80|66|178|11|180|11|63|144|45|140|199,1
296,120,5,123|54,0
128,33,6,28|28|133|130,0
477,38,3,77|142|31|38|38,1
145,187,4,113|166|196|2,0
232,124,9,60|66|75|138|20|9|104,0
341,125,6,25|111|79|146|102|71,0
378,46,5,164|22|155|138|67|119|38|141,0
364,67,4,93,1
74,197,2,153|158|6|2|185|187,0
462,191,7,174|39|122|2|84,1
406,132,1,86|44|9|116|149,1
24,189,4,32|76|163|32|164|1|148|57|193|96|55|49,0
414,148,9,13|2|8|115|103|150|179|35|192,0
466,36,9,89|34|27,1
32,127,8,151|148,1
160,162,5,160|187|104,1
186,127,8,12|127|24|172|106|12|14|172|24|13,1
226,132,1,18|1|80|71|187|74|7|177|53|183|155|177|164|29|126,0
207,101,2,181|57|177|73|99,1
431,184,5,46|5|111|51|170|35|128|102|123|23|94|126|69|175|106,1
182,96,3,38|141|110|31|142|118|31,1
235,72,5,123|30,1
222,30,5,115|58|50|44|86|91|135|11|57|171,0
458,28,6,157|133|131,0
172,163,5,83|168|76|151|91|60|44|122,0
372,1,8,193|3,0
300,9,1,11|195|142|125|154|135|27|91|178,1
144,67,4,46|133|57|176|175|61,0
173,135,4,52|65|76|166|43,1
463,187,4,65|196|52|187|62|138|196|43|52|193|21|187,0
251,170,2,22|197|120|136|47,0
426,94,9,119|65|191|144|148|144|90|191|42|114|14,0
148,189,4,123|159|56|117|115|2|183|114|49|127,0
18,83,9,115|197|107,1
145,180,10,183|86|112|14|12|96|120,0
148,142,3,8|147|95|153|142|110|141|153|77|38,0
221,195,1,127|89|56|63|110|129|33|123|186|3,0
172,147,3,154|129|61|48|85|146|36|195|85|31,1
36,84,7,22|143|99|10|37|113|34|79|25|160|127,0
392,54,5,154|117|165|17|199|87|57|37|197|177,0
367,119,2,73|193|41,0
398,160,10,23|178|80,1
146,106,8,27|199,0
349,120,5,143|164|185|120|113|175|139|69|123|108|46|90|123|182,1
494,116,1,151|168|174|105|75,0
374,117,2,85|152|14|129|40|193|154|21|179|51|110|18|22,0
272,172,8,150|36|25,0
334,171,1,6|6|9|169|9|195|146|132|116,1
404,181,2,168|125|124|109|155|178|111,0
482,138,4,21|103|166|45|200|26|20|195|21|148,1
382,62,4,200|193,0
385,131,6,56|56|56|20|33|125|157|20|130|131|158|131|20|114|179,1
482,134,8,183,0
15,129,7,174|84|136|107|7|2|48|191|191|97|192|7|192,1
379,77,3,147|38|31|95|141,1
375,99,2,48|137|17|50|183|69|149,0
411,94,9,83|168|124|129|71|167|150|164|161|32|176,1
491,106,8,45|139|142|134|110,0
436,18,9,165|34|89|27|148|91,0
122,163,5,162|163|185|81|154|163|26|143|64|26|29|26|182|162,1
331,104,8,172|88|58|172|58|127|104|106|111|111,1
283,68,1,146|149|68|9|68|146|149|116|149|9|132,0
340,99,2,57|71|82|51|73|73|71|82,1
152,170,2,145|91|74|100|32|95|138|146,0
125,104,8,159|42|134|49|49|105|105|88|41|13|172|159,1
443,95,3,40|188,1
167,129,7,22|178|141|189|176|44|142|21|193,0
393,170,2,193|51|86|9|125|165|169|117|133|103|90|111|188,0
127,115,6,130,1
368,116,1,103|137|32|32|35,1
98,112,6,95|31|16|34|23,0
239,88,8,176|42|24,1
156,99,2,73|101|82|17|82|57|101|51|170|181|197|22,0
425,118,3,118|118|8|142|147,1
72,169,1,106|42|167|109|6|141|28,0
413,93,4,196|52|166|166|67,1
360,193,4,21|111|55|126|53|112|119|130|160,0
398,174,7,59|141|2|28,1
374,63,10,101|164|146|164|129|176|50|10|23,0
497,171,1,19|54|46|111|5,0
120,128,6,33|130|128|125|133|20|78|133|158|10,1
84,12,8,134|155|131|182|70|48|92|102|92,1
264,87,4,129|17|16|85,0
335,173,8,197,0
249,194,10,15|155|28|58|70|125|122|160|60|78|78,0
24,96,3,142|77|142|147|96|95|151|38|8|142|153|118|31|118|77,1
414,125,6,115|9|81|76|107|191|191|97|130|22|97,0
344,94,9,19|76|153|117|188|164|13|173|72|164|102|92|15|24,0
278,32,1,13|124|132|197|171|76|157|20,0
429,195,1,35|126|109|25|144|12|199|32|90|165|103,0
372,93,4,187|52|168|196|52|193|52|196|189|52|187|52|138|198|62,1
87,10,6,56|5|184|199|74|176|93,0
457,148,9,81|91|160|2,0
411,200,4,106|166|79|115|20|64|54|88|101|144|87|31,0
273,155,7,73|8|188|27,0
119,162,5,175|175,1
202,185,5,191|175|62|98|159|46|5,1
145,67,4,85|3|6|37|21|163|25|105|142|126|131|72|178|14,0
35,39,7,7|133|17,1
344,161,7,99|171|70|7|146|137|14|11,0
59,27,9,102|83|89|18|18|92|5|100|83|27,1
374,40,2,181|167|99|181|197|57|197|17|40,1
469,121,7,17|96|53|41|191|112|83|15|153|95,1
194,107,7,46|12|101|73|27|138|36|69|198|14|50|64|102,1
123,190,7,21|58|67|129|63|146|59|53|56,1
165,55,1,174|37|33|90|139|38|151|32|157|20|93|129|54|123|138,0
326,147,3,151|147|147|151|95,1
361,187,4,42|20|110|91|103,1
22,61,8,1|88|172|49|24|88|42|172|159|105|105|104|111|61,1
5,140,10,197|113|79|157|86|157|86|46|199|106,0
354,195,1,5|8|195|106|78|163,0
343,40,2,167|40,1
132,157,6,28|20|157|28|115|114|131|10|16|112,0
303,30,5,81|4|90|75|90|54|113|90|30|54|29|164|139|72|72,1
463,7,7,170|98|150,0
316,120,5,50|133|107|70|140|76|40|108|88|82|89|183|44|56,1
283,114,6,171|98|32|63|46|91|94|87,0
480,98,7,164|88|71|20|16|125|85|166|134|18|168|100|114|194|129,1
214,8,3,159|101|19,0
316,193,4,124|35|167|37|41|93,0
215,60,10,199|152|180|23|199|140|160|60|23|194|80|45|152|11,0
361,91,9,168|32|161|94|8|34,0
15,14,8,164|6|14|8,0
332,43,4,168|93|43|87|189|187|67|189|87|93,0
44,39,7,43|194|54|67|75|179|101|144|181,0
465,190,7,23|160|64|161|187|129|153|56|87|194|164|41|188|100|169,1
261,68,1,16|139|90|170|14|70|8|142|172|32|65,0
423,178,10,11|140|11,0
266,177,2,197|57|57|82|167|181|71|40,1
188,37,9,170|53|81|14|50|91|88|17|192|54|102|94|94,0
434,76,4,86|93|31|117,0
357,200,4,76|93|87|67|196|168|200|200|87|187|135|135|189|187,0
312,184,5,153|157,0
137,70,8,13|85|134|70|88,1
175,184,5,189|174|181|72|126|87|47|42,0
62,141,3,177|63|195|65|141|169|57,1
182,60,10,176|165|93|103|142|28|175|74|132|87|151,0
94,176,8,56|184|196|79|41|84|28|110,0
314,40,2,22|170|99,1
397,5,9,148|34|37|34|27|5|18|91|27,0
98,128,6,92|130|27|43|85|4|80|152|106|87|98|190|105|107|187,0
79,64,5,120|143|26|64,1
348,134,8,157|183|5|57|23|47|79,0
464,28,6,83|64|22|119|184|105|120|129|78|25|102|174|63|175,0
428,150,9,94|145|145|145|148|36|5|27,1
255,94,9,100,1
28,57,2,99|53|134|198|150|148|95|20|145|162|103|19|143|185,0
113,67,4,9|112|82|172|72|50|173|148|124|191|157,0
434,13,8,106|88|88|13|1|12|172|127|41|61,1
212,70,8,152|199|174|159|147|1|195|148|178|182|51,0
230,5,9,199|131|133|67|170,0
163,170,2,3|51,1
237,47,9,18|47|37|94|92|148|150|124|34,0
21,51,2,178,0
288,2,7,42|151|41,0
75,128,6,131|28|78|56|16|179|33|114|78|10|158,1
110,29,5,55|6|3|103|47|17|59|55|85|199|62|141|154|11|101,1
225,94,9,7|102,0
137,179,6,33|130|115,1
36,170,2,8|9|145|190|56|59|173|72|49|17|168|186|16|161|32,0
219,171,1,32|132|44|32|103|103|68|9|32|116|171,1
466,139,5,116|125|124|151|180|59|140|7|107|180|130,0
179,87,4,125|188|152|83,0
485,71,2,119|170|57|51|73|101|170|57|117|17|17|197|181,1
432,135,4,87|93|67|193,0
386,70,8,49|81|19|17|79|111|4|170|23|200|55|76,0
80,16,6,16|28,1
153,3,5,144|85|102|34|23|37|198|145,0
63,37,9,4|54|117|162|68|55|50|1|3|86|124|3|41,0
455,105,8,76|140|133|136|122|13|126|177|130,0
290,91,9,186|141|66|159,0
326,5,9,164|150|68|148|126|19|20|4|15|60|6,0
87,63,10,152|152|160|140|140|63|140|194|66|23|144|178,0
480,51,2,144|177|66|28|166|170|187,0
128,159,8,16|39|178|169|3|74|50|65|128|103|97|88|129,1
342,69,5,123|4|19|81|120|139|29,1
444,8,3,64|71|6|189|161|178|71|112|92|96|118|91|155,0
30,177,2,6|56|146|69|97|25|100|145|115|112|183|47|60,0
312,12,8,179|99,0
218,107,7,122|31|31|124|172|177|63|16|127,0
192,168,4,189|135|166|76|93|193|87|21|87|87,1
210,65,4,65|7|51|56|29|151|15,0
289,110,3,38|151|110|31|141|188|31|8|153,0
299,79,7,27|73|62|13|153,1
5,72,5,19|108,1
57,139,5,4|6|156,0
241,88,8,13|42|172|42|58|172|41|176|12|41|104|104|172,1
330,64,5,123|69|81|90|163|53|72|4|69|19|113|175|81,0
27,104,8,78|12|110|41|71|101|145|56,0
191,117,2,116|132|18|101|20|91|129|144|143|152,0
175,75,5,64|139|113|29|123|30|113|90|162|185|30|26,1
278,98,7,74|107|183|84|2|190|74,1
387,18,9,171|158|153|34|127|58|16|68|21|22|146|101|80|39|155,0
318,25,7,84|136,0
161,98,7,7|75|112|148|3|130|173,0
46,149,1,103|32|44|149|195|44|86|171|32|44|9|44,0
319,179,6,115|179|16|131|20|78|33|125|133|16|125|28|16|112,1
195,191,7,200|116|142|93|82|66,0
70,160,10,120|44|45|23,1
416,182,5,18|93|106|61|71|57,1
259,96,3,106|137|76|114|64|88|25|71|29|46,0
471,6,1,55|195|9|195|9|169|132|103|86|9|149|146|171|146,1
479,141,3,110|141|77|141,1
488,13,8,43|21|25|167|186|117|3|173|121|105|190|82,0
181,144,10,15|96|130|164|54|150|167|162|162|198|133,0
186,48,7,97|161|7|161|174|190|191|84|7|136,1
352,119,2,170|119|82|99|101|117|73|57|51|73,0
131,22,2,167|57|82|167|197,1
287,138,4,21|198|196|138|168|43|196|67|65|187,1
254,110,3,120|155|155|171|145,0
489,144,10,179|143|194|77|24|177|127|86|144|7|96|54|58,0
71,73,2,182|67|36|157,0
289,134,8,46|108,0
262,120,5,113|175|69|143|53|164|184|54|113|163|3|143|163,1
379,158,6,130,0
286,55,1,154|197|126|39|120|161,1
28,115,6,15,0
129,51,2,40|177|181|167|117|82|181|181,0
200,149,1,181|38,0
265,150,9,27|18|36|5|92|92|92,0
37,119,2,170,0
122,102,9,105|6|7|111|103|198,0
404,68,1,97|43|105|55|120|16|51|134|123|197|180|163|1|121,0
115,92,9,101|126,1
404,148,9,148|27|100|5,1
99,92,9,165|165|27|83,1
209,103,1,55|55|35|116|68|195|86|6,1
63,64,5,189|117|62|82|89|35|174|3|14|55|29|13|77,0
189,177,2,73|99|17|167|22|156|170|57|119|71|82,0
265,79,7,91|199|80|24|57|192|152,0
405,79,7,188|127|147|152|34|150|43|55|24|37|196|66,0
357,115,6,157|158|130|10|33|128|114|56|78,1
392,3,5,68|166|115|171|13|160|55|72|9|191|129|197|114,0
220,30,5,192|141|136|13|107|156|162|120|180|118|77|89|139|178,0
115,153,3,59|192|116|174|44|59,0
439,64,5,81|75|54|185|81|75|139|184|26|185|75|3|54,1
284,28,6,33|133|20|125|112|78|130|33,1
383,159,8,14|49|50|111|50|109|42|104|24|88|13|111|1,1
500,182,5,69|164|175|184|81|30|26|29|185|120|69|81|30,0
286,5,9,69|144|132|40|99|107|93|5|36|101|53|110|33|148,0
419,72,5,2|177|195,0
294,66,10,52|78|138|75|72|46|14,0
498,53,5,65|113|132|71|106|96|55|139|111|14,0
247,62,4,81|177|51|141|157|139|19|75|70|69|176|2|108|197|176,0
304,123,5,180|35|71|125|116|103|196|158|189,0
330,109,8,183|139|180|144|186|56|38|40|51|43|89|40|32,1
262,103,1,147|6|48|64|171|39|157|198|192|61,1
385,40,2,82|119|170|197|73|117|119|177|101|82,1
424,21,4,168|193|21|93|187,0
494,2,7,192|122|129,1
268,59,7,136|121|129|7|79|98|97|190|190|155|84|7|161,0
442,187,4,152|113|31|11|194|65|66|126|73,0
457,54,5,69|3|182|46|164|143|46|154|19|72|69|139|108,0
307,33,6,145|32|155|27|30|187|36|183|70|160|188,0
59,174,7,41|54|26,1
415,108,5,123|139|3|19|120|182|72|123|46|81,1
58,176,8,96|161|91|7|15|163|158|155|26|35|79|47|78|112,0
141,145,9,117|35|167|174|6|195|5|92|134|66,1
364,8,3,96|151|147|118|95|38|188|96,1
215,127,8,17|178|87|73|58|132|113,0
195,40,2,7|27|134|181|26|110|100|58|127|176,1
180,63,10,108|148|96|113|53|64|27|17|8|125|32,0
349,116,1,98|166,1
355,4,5,113|81|143|162|143,0
449,85,8,192|34|168,0
392,182,5,9|169|175|108|15|165|60|110|132|30|13|16|192|192,0
204,71,2,72|126|189|42|13|106|24|47|158,0
389,26,5,7|183|53|41|3|27|44|46,0
370,192,7,130|64|121|200|40|154|188|108|72|51|34|65|150|104,0
405,3,5,192,0
261,43,4,189|187|43|62|166|166|168|87|193|93|62|52|196,1
105,20,6,22|26|57,0
77,150,9,34|92|34|37|94|165|150|150,1
417,147,3,176|2|86|87|200|18|96|72|20|45|85,0
459,147,3,147|38|147|8|147|142|147|141|96|96|141|110|95,1
245,128,6,21|121|147|192|57,0
270,125,6,72|131|109|97|35|115|149|8|119|182|115|191|71,1
2,2,7,74|122|79,0
89,73,2,76|78|90|105|9|97,0
178,85,8,182|53|184|5|111|34,0
385,12,8,169|4|94|33|26|5|38|190|90|200|54|153,1
9,180,10,149|145|101|109|133|94|5|16|101|114|147,0
184,89,9,92|47|165|100|148|124|94|5|94|27|94|102|92|37|18,1
239,144,10,140|140|160|194|66|152|11|194|11|144|66|11,1
232,59,7,115|157|139,0
386,181,2,154|18|44,1
196,52,4,166|135|76|193|52|52,1
231,190,7,84|59|192|98|121|190|79|98|121|74,1
28,136,7,122,1
336,127,8,159|172|1|42,1
310,171,1,171|9|55|32,1
61,18,9,150|5|100|100|27,0
454,23,10,152|23|60|66|11|11|194|199|144|194,1
358,4,5,74|137|170|115|33|181|159|82|111|193|76|6|30,0
370,124,9,88|125|182|185|165,0
110,124,9,178|105|141|103|81|81|120|8|200|21|197|8|103|84|115,0
9,198,4,156|80|65|157|180|86|154|12|149|20|134,0
139,81,5,162|102|137|37|146|190|169|110|64|65|149|91|22|136,0
70,69,5,108,1
451,77,3,115|141|188|178|126|116|73|24|142|1|140|100|158,0
475,98,7,145|183|11|66|122|141,0
42,51,2,13|196|64|195|141|139|164|169,0
112,196,4,42,0
381,199,10,88|111|156|85|34|199|181|131|140|188|95|30,0
400,155,7,84|129|107|121|192|59|39|174,1
468,70,8,54|54|113|193|42|183|104|195,0
330,134,8,61|127|1|109|134|111|70|49|106,1
204,74,7,7,1
478,45,10,50|62|64|135|167|43,0
56,192,7,199|111|185,0
322,155,7,133|93|115|75|68|134|2|87,0
365,86,1,48|153|10|6,0
270,151,3,86|40|114|173|52|12|113|80|160|172|191|79,1
187,54,5,121|157|131|171|88|30|67|125|49|15|165|107|80|111,0
370,51,2,109|102,0
295,164,5,182|143|113|3|108|164|123|3|54|113,0
406,160,10,144|180|194|80|11,1
455,106,8,91,0
283,148,9,136|57|96|127|59|1|168|146|25|76|53|196|189|139|89,1
27,158,6,56|130,1
225,41,8,175|106|142|16|153|41|59,0
459,45,10,66|80|160|194,1
424,197,2,17|101|181|51,1
431,127,8,148|178|176,0
48,55,1,35|169|68|137|103|9|44|146|137|116|149|137|68|55|195,1
396,27,9,94|94|36|145|92|92|47|5|92|47|100|47|165,1
355,130,6,116|87|51|114|198|122|42|185|159|89,0
74,116,1,103|137|68,1
46,67,4,52|53|52|144|68|149|63|66|185|176,0
358,14,8,120|1|56|24|102|184|58,1
22,141,3,118|38|141|153,1
242,159,8,59|49|149|169|10|149|151|123|175|8|140|26,0
46,150,9,93|182|37|169|118|138|139|172|7|199|9|200,1
131,93,4,8|130|10|156|8|195|107|190|26,1
137,21,4,43|43|168|76|193,1
150,54,5,19|108|81|182|75|19|143|29|182|72|162,1
328,37,9,148|37,1
352,125,6,179|115|179|78|28|78|128|179|133|10|115|20,0
182,31,3,87|175|185,0
451,144,10,164|186|63|86|115|131|135|79|171|163|189|116|16|170,0
143,37,9,89|44|139|159|60|15|112|157|15|160|35,0
26,62,4,43|9|43,0
487,34,9,47|34|91|91|94|27|36|124|150|5|83,1
224,181,2,156|71|181|17|22|119|177|177|156|82|73|99|57|82|22,0
354,29,5,53|175|143|90|29,0
339,103,1,170|80|9|77|128|42|31|99|105,1
124,156,2,186|101|197|82|186|82|99|167|82|40|186,0
200,195,1,154|164|189|133|190|170|134|96|172|38,0
281,54,5,108|4,1
172,28,6,96|133|191|200|112|8|180|191,1
140,161,7,97|121|59|174|97|183|39|122|79|192|121|155,1
51,73,2,1|103|153|36,0
355,116,1,116|53|56|190|21|83|88|49|158|98,0
449,146,1,193|4|119|139|73,0
401,64,5,3|162|75|4|90|184|19,0
285,35,1,86,1
212,187,4,62|65|200|67|138|135|187|198|87|87|189|200,0
455,154,5,7|116|79|61|179|142|114|177|20|130|32|47|38|109|126,0
378,75,5,90|83|171,0
63,6,1,195|46|75|90|160|197|20,1
245,162,5,123|185|120|46,1
156,16,6,116|108|164|179|188|43|35|116|93|47,0
52,148,9,175,1
496,3,5,167|106|70|91|46|187|158|40|147|36|91|150|8,0
363,100,9,191,0
420,73,2,131|53|182|190|34|146|186|26|148|188,0
399,67,4,87|87|87|198,0
290,178,10,11|66|80,1
210,43,4,186|130|185|181|4|161|38|165|162|52,0
152,111,8,12|49,1
162,60,10,137|68|151|121,0
462,52,4,62|198|43|166|135|65|135|187|138|135|196|65|166|76|200,0
317,43,4,49|137|79|114|111|40|47|62|45|184|77|81,0
337,111,8,33|79|168|193|141|139|47|119|37|108|39|16|194|179|138,0
313,150,9,169|51|193|152|179|102|45|7|107,0
200,195,1,100|125|84|161|38|134,0
23,23,10,194|45|140|160|152|178|60|80|80|199,1
102,31,3,141|119|182|61|199|75|144|80|135|68|169|128|58|193|142,0
215,151,3,77|77|31|8|147|151|38|141|31|96|151,1
406,190,7,22|185|41|54|83|28|162|140|32|33|5|190,0
75,47,9,34|37|94|150|148|5|27|165|150,1
287,134,8,75|7|192|36|199|58|73|6|189|72|34|97,1
78,100,9,104|79|26|28|161|147,0
35,138,4,62|166|65|168|189|21|138|135|76|21|43|189,0
414,186,2,119|186|197|51|156|167|177|73|181|101,1
161,195,1,146|133|75|170|85|171|150|155|186|159|65,0
33,119,2,79|116|22|127|34|30|81,0
34,70,8,41|173|173|13|61|111|1|61|106|127|58|159,1
337,188,3,199,0
353,188,3,153|151|167|24,0
210,134,8,50|134|172|42|49|49|1|15|49|176,1
103,72,5,154|54|162|75|185|4|3|108|184|4|162|184|90|175,1
428,140,10,144,1
150,39,7,128|141,0
293,57,2,82|40|22|82|82|167|101|51|57|117|73,1
336,111,8,62|126|149|29|38|5|3|11|142|181|82|177|146,0
404,105,8,13|106|134|14|58|172|1|15,1
351,181,2,97|77|111|180|197|174|24|62,0
379,63,10,84|110,0
444,82,2,128|45|145|39,0
419,78,6,26|114|54|22|168|63|120,0
86,27,9,114|86|118|114|17|134|23|87|73|90|15|141|84|13|1,0
271,145,9,148|145|89|91|94|34|100|94|91|145|102|150,0
149,38,3,142|142|142|188|142,1
180,128,6,59|59|166|132|189|186|172|36|67|12,0
47,4,5,123|185|29|64|54|108|108|162|113|46|113|184|113,1
297,42,8,61,0
323,131,6,80|160|82|188|38|35|144|153|136|62|2|65,0
462,173,8,5|125|137|60|23|66|159|198|189|119|19|194,0
77,101,2,64|191|60,0
447,141,3,110|142|118|142|95|151|77|142|141,1
252,10,6,152|73|62|90|46|161|162|84,1
78,57,2,57|99|99|22|71|177,1
406,167,2,170|117|82,0
387,103,1,59|160|24|142|69|42|108|187|180|81|1|178|180|122|126,1
264,29,5,73|2|184|4|172|156|159|33|177|120|81|137|69|56,0
301,49,8,173|49|42|42,1
265,59,7,2|113|125|186|47|33|200|111|6|22|96|124|49|74|148,0
484,73,2,17|177|57,0
348,146,1,86|6|171|35,0
